Name,Caption
VizWiz_val_00000073.jpg,A laptop that has a black screen and a bunch of blurry white words
VizWiz_val_00000074.jpg,A page is showing many different subjects in a book.
VizWiz_val_00000074.jpg,A pamphlet or textbook with text and graphics printed on it.
VizWiz_val_00000074.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000074.jpg,A piece of paper with some kind of writing on it is on top of a table.
VizWiz_val_00000074.jpg,Open instruction manual with 2 pages of text shown
VizWiz_val_00000075.jpg,iMac monitor and white keyboard on a dark area
VizWiz_val_00000075.jpg,A laptop that is installing some sort of software.
VizWiz_val_00000075.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000075.jpg,A computer screen is displaying a window with a message
VizWiz_val_00000075.jpg,A computer screen is displaying instructions on how to install.
VizWiz_val_00000076.jpg,Crack between cushions in a couch next to a thumb touching a leopard print object.
VizWiz_val_00000076.jpg,Someone wearing a leopard printed shirt resting their arm on a beige sofa.
VizWiz_val_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000076.jpg,A tan couch with a leopard print material next to it
VizWiz_val_00000076.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000077.jpg,a Computer Screen rebooting from the start menu.
VizWiz_val_00000077.jpg,a computer screen with a blue pop up box
VizWiz_val_00000077.jpg,A computer screen is displayed with a pop up window on a black page.
VizWiz_val_00000077.jpg,Pop up windows are annoying but that is what is on the monitor.
VizWiz_val_00000077.jpg,Computer screen is black with a smaller bright screen in the middle.
VizWiz_val_00000078.jpg,A laptop screen for a ThinkPad that shows a loading screen
VizWiz_val_00000078.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000078.jpg,A computer monitor with a black background and a blue and white screen.
VizWiz_val_00000078.jpg,Computer monitor displaying a Windows message to enter password key disk.
VizWiz_val_00000078.jpg,look like that desktop picture of this page
VizWiz_val_00000079.jpg,A brass embossed American Cancer Society medal on a blue ribbon.
VizWiz_val_00000079.jpg,A gold medal for the American Cancer Society
VizWiz_val_00000079.jpg,Bronze medal  with blue ribbon strap placed against hand.
VizWiz_val_00000079.jpg,A medal put in hand shown by the image.
VizWiz_val_00000079.jpg,some type of gold medallion used to show off
VizWiz_val_00000080.jpg,A TV screen that says csi: crime scene investigation with description of episode.
VizWiz_val_00000080.jpg,Information on Spike TV Channel about the CSI show at 3:00 PM
VizWiz_val_00000080.jpg,A television is on and a TV guide is on the screen.
VizWiz_val_00000080.jpg,"A television screen is showing the name, type, and description of a television show called CSI-Crime Scene Investigation."
VizWiz_val_00000080.jpg,TV screen showing info for CSI: Crime Scene Investigation.
VizWiz_val_00000081.jpg,A novel with a piece of tape on it sits on the table.
VizWiz_val_00000081.jpg,Book with an image of a boat and a white piece of paper behind it.
VizWiz_val_00000081.jpg,a closed book with a bookmark inserted and a black and orange cover that has a yacht on it
VizWiz_val_00000081.jpg,"Hardcover book with picture of boat on water with fire in backdrop of scene, with title and other writing in white lettering."
VizWiz_val_00000081.jpg,The top right corner of a paperback book by Clive Cussler and Dirk Cussler.
VizWiz_val_00000082.jpg,A computer screen that has a window opened up on it and has a small arrow pointing north.
VizWiz_val_00000082.jpg,IMAGE WAS UNCLEAR AND HALF OF THE IMAGE
VizWiz_val_00000082.jpg,I see a computer monitor with some writing.
VizWiz_val_00000082.jpg,the top of a computer screen with an error message
VizWiz_val_00000082.jpg,A computer screen with a white and blue background.
VizWiz_val_00000083.jpg,"The corner of a laptop screen is displayed, but the screen is not fully shown."
VizWiz_val_00000083.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000083.jpg,a laptop screen with 100 percent brightness and a pop up with the google label
VizWiz_val_00000083.jpg,The lower left corner of a apple laptop screen and keyboard can be seen.
VizWiz_val_00000083.jpg,A personal desktop with the brightness at maximum on the screen
VizWiz_val_00000084.jpg,A computer monitor showing the Windows startup logo
VizWiz_val_00000084.jpg,A computer monitor with the windows logo on the screen.
VizWiz_val_00000084.jpg,A windows computer is lighting a room with its blue screen.
VizWiz_val_00000084.jpg,A blue computer screen with the Microsoft windows logo
VizWiz_val_00000084.jpg,A  blue window screen with a black background
VizWiz_val_00000085.jpg,A pamphlet for naturally relieving stress and some kind of nature mountain pink sunset photo next to it.
VizWiz_val_00000085.jpg,A flyer offering advice on various ways to manage stress.
VizWiz_val_00000085.jpg,An article about stress with a cartoon in a yoga pose
VizWiz_val_00000085.jpg,Article pinned to a mat describing foods to eat to help manage stress
VizWiz_val_00000085.jpg,A kind of book with stress relief techniques is sitting on the grey surface.
VizWiz_val_00000086.jpg,some knuckles on wood counter with money on it
VizWiz_val_00000086.jpg,a small piece of the corner of pink and yellow currency
VizWiz_val_00000086.jpg,A money bill or a check sitting on top of a desk.
VizWiz_val_00000086.jpg,Someone's knuckles are resting on the edge of a table next to the corner of a check slip.
VizWiz_val_00000086.jpg,"Several fingers are next to a board or table with a piece of paper that appears to be a check, money or money order."
VizWiz_val_00000087.jpg,a package of pork loin cured slice thick peameal
VizWiz_val_00000087.jpg,A plastic package of pork loin thick peameal.
VizWiz_val_00000087.jpg,A package of meat is wet and dirty
VizWiz_val_00000087.jpg,Meat packaged in plastic with pricing label with bar code.
VizWiz_val_00000087.jpg,"A package of pork loin in plastic wrap, on the kitchen counter"
VizWiz_val_00000088.jpg,a screen on a computer that says windows resume loader
VizWiz_val_00000088.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000088.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000088.jpg,a computer screen with a windows resume loader screen up
VizWiz_val_00000088.jpg,A half of electric device shows in the image.
VizWiz_val_00000089.jpg,A computer made by COBY has a window open on it.
VizWiz_val_00000089.jpg,a black computer monitor showing Expanding Windows Files
VizWiz_val_00000089.jpg,Installation windows are displayed on the computer screen.
VizWiz_val_00000089.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000089.jpg,The bottom portion of a computer monitor showing a computer prompt.
VizWiz_val_00000090.jpg,IMAGE WAS UNCLEAR BUT IT IS NOT ITEM
VizWiz_val_00000090.jpg,Computer screen displaying a repair page ready for computer shut down
VizWiz_val_00000090.jpg,PARTIAL SNAPSHOT OF A COMPUTER DESKTOP SCREEN
VizWiz_val_00000090.jpg,repair alert on a PC with a reflection in the background
VizWiz_val_00000090.jpg,Operating system error message from a recently attached device.
VizWiz_val_00000091.jpg,"A blu ray disc with 3D features, contained within a blue case."
VizWiz_val_00000091.jpg,"A DVD containing the words ""Prop of Quartics Inc""."
VizWiz_val_00000091.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000091.jpg,"I believe it is a blu-ray disc of How to train your dragon,"
VizWiz_val_00000091.jpg,"CD or DVD with label stating ""prop of quartics Inc"""
VizWiz_val_00000092.jpg,a computer screen view of Windows 7 home page.
VizWiz_val_00000092.jpg,imagine how you would describe this image on the phone to a friend.
VizWiz_val_00000092.jpg,A computer screen that is on the Windows Home login page
VizWiz_val_00000092.jpg,a blue and white windows 7 home set up screen prompting a user name and computer name to be entered
VizWiz_val_00000092.jpg,A computer screen shows the set up process for Windows 7 Home.
VizWiz_val_00000093.jpg,A computer screen with a windows prompt and a blue background.
VizWiz_val_00000093.jpg,A pop up box on a blue screen laptop background
VizWiz_val_00000093.jpg,A computer screen showing a diagnosis and repair log screen.
VizWiz_val_00000093.jpg,Two windows pop up menus designed for troubleshooting
VizWiz_val_00000093.jpg,A computer screen showing the image of an open window of a repair log.
VizWiz_val_00000094.jpg,A computer monitor displaying the progress of windows installation.
VizWiz_val_00000094.jpg,A computer model with the Windows Start Screen loaded is seen.
VizWiz_val_00000094.jpg,A laptop computer screen with the prompt to install Windows.
VizWiz_val_00000094.jpg,a computer displaying a Microsoft Windows start up screen.
VizWiz_val_00000094.jpg,A laptop computer with the Microsoft Windows installation menu open
VizWiz_val_00000095.jpg,A flat screen PC monitor running Windows is stuck at a user prompt.
VizWiz_val_00000095.jpg,A computer monitor displays messages about a Messenger profile.
VizWiz_val_00000095.jpg,A close up shot of a computer monitor with a dialog window open.
VizWiz_val_00000095.jpg,a computer screen with a warning window saying are you sure you want to cancel
VizWiz_val_00000095.jpg,"A computer screen with a pop up asking ""Are you sure you want to cancel?"
VizWiz_val_00000096.jpg,A single can of Pepsi soda resting on a blanket
VizWiz_val_00000096.jpg,A can Pepsi is lying on a material that looks like wall insulation.
VizWiz_val_00000096.jpg,A blue can of Pepsi with the Pepsi logo shown.
VizWiz_val_00000096.jpg,A Pepsi can is nestled in a fuzzy  beige blanket.
VizWiz_val_00000096.jpg,A can of Pepsi soda pop almost squished between two tan pillows
VizWiz_val_00000097.jpg,Focus is not well and image has some drawbacks.
VizWiz_val_00000097.jpg,A sideways wine menu sitting on a red table.
VizWiz_val_00000097.jpg,A white paged menu that displays many variety of wine.
VizWiz_val_00000097.jpg,a wine menu with black print on white paper and in a plastic sleeve with black trim
VizWiz_val_00000097.jpg,A wine menu from a restaurant with very small print.
VizWiz_val_00000098.jpg,"A HP label on an HP product, the label has its product's specifications written on the label."
VizWiz_val_00000098.jpg,A computer label from brand HP showing barcodes and most likely serial numbers
VizWiz_val_00000098.jpg,The back of a laptop device with the stickers that have the ID information on  them
VizWiz_val_00000098.jpg,the Windows Certificate of authenticity and HP serial number
VizWiz_val_00000098.jpg,Model number and serial on the bottom of a laptop computer
VizWiz_val_00000099.jpg,A settings screen of selecting a menu option in Spanish text.
VizWiz_val_00000099.jpg,An electronic device  is displaying information concerning the connection of a TV antenna.
VizWiz_val_00000099.jpg,A close up of an error message on a TV screen is shown against a black background
VizWiz_val_00000099.jpg,iPhone screen showing a bunch of messages in Spanish.
VizWiz_val_00000099.jpg,A screen of a mobile phone with a text in it
VizWiz_val_00000100.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000100.jpg,Quality issues are too severe to recognize visual content.
VizWiz_val_00000100.jpg,Looks like a pill bottle near some electrical wiring.
VizWiz_val_00000100.jpg,a tub of something sitting in front of a coffee pot
VizWiz_val_00000100.jpg,A coffee maker on a wood table with a bottle of pills in the foreground.
VizWiz_val_00000101.jpg,Windows recovery tool asking what recovery option to use.
VizWiz_val_00000101.jpg,snapshot of a small portion of a computer screen
